id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link,Address,Date_time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude_rain,Longitude,Resolved Address,"Name, Info, Conditions",
3639,6/22/11,,NA,Mexico,MX,Nayarit,4463,La Jarretadera,21.8006,,21.9814,-104.8381,"(21.981400000000001, -104.8381)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Beatriz,,0,,http://channel6newsonline.com/2011/06/missing-teen-found-dead-after-beatriz-slams-mexicos-pacific-coast/,"21.9814,-104.8381",06/22/2011,68.1,80.9,73.9,67.6,81.83,82.9,7.9,,177.5,,0.16,18.18,,8.8,93.6,1009,"Drizzle, Light Drizzle, Sky Unchanged",21.9814,-104.8381,"21.9814,-104.8381","Rain, Overcast",
3640,6/22/11,,NA,United States,US,Kentucky,2733,Stanton,5.95618,,37.8107,-83.8069,"(37.810699999999997, -83.806899999999999)",Landslide,Mudslide,Medium,Rain,,,0,,http://www.wkyt.com/news/headlines/Mudslide_closes_road_124517879.html?ref=879,"37.8107,-83.8069",06/22/2011,66.2,78.8,72.4,66.1,81.08,,11.6,27.5,186.96,,0,0,,9.9,54.7,1011.4,Light Rain,37.8107,-83.8069,"37.8107,-83.8069",Partially cloudy,
3661,6/27/11,6:00:00,NA,United States,US,Colorado,1034,Georgetown,11.46832,,39.7956,-105.7643,"(39.7956, -105.76430000000001)",Landslide,Landslide,Medium,Rain,,,0,,http://www.thedenverchannel.com/news/28367109/detail.html,"39.7956,-105.7643",06/27/2011,43.1,60,52.1,23.6,35.99,,18,30,205.21,36.2,0,0,,9.9,8.1,,,39.7956,-105.7643,"39.7956,-105.7643",Clear,
3684,07/01/11,,NA,Mexico,MX,Veracruz-Llave,425148,Xalapa de Enríquez,1.27837,,19.5426,-96.9137,"(19.5426, -96.913700000000006)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Storm Arlene,,0,,http://edition.cnn.com/2011/WORLD/americas/07/04/mexico.arlene.deaths/,"19.5426,-96.9137",07/01/11,64.1,83.9,76.6,70.5,82.08,92.8,17.2,13.4,133.48,,4.06,30.43,,3.3,16.1,1008.8,"Drizzle, Lightning Without Thunder, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged",19.5426,-96.9137,"19.5426,-96.9137",Rain,
3719,07/03/11,,NA,United States,US,Kentucky,15926,Burlington,3.77076,,38.9941,-84.7316,"(38.994100000000003, -84.7316)",Landslide,Landslide,Large,Downpour,,,0,,http://www.herald-dispatch.com/news/briefs/x1766047308/Cincinnati-wet-weather-means-costly-road-damage,"38.9941,-84.7316",07/03/11,73.1,89.7,81.3,70.6,71.66,94.4,10.9,,212.71,,0,0,,7,77,1014.2,"Mist, Smoke Or Haze",38.9941,-84.7316,"38.9941,-84.7316",Overcast,
3720,07/03/11,,NA,United States,US,Ohio,1509,Batavia,1.91217,,39.0928,-84.1857,"(39.092799999999997, -84.185699999999997)",Landslide,Landslide,Large,Downpour,,,0,,http://www.herald-dispatch.com/news/briefs/x1766047308/Cincinnati-wet-weather-means-costly-road-damage,"39.0928,-84.1857",07/03/11,71.3,90.8,80.7,69.7,71.72,94.9,9.2,,180.5,,0,0,,7.1,13.1,1014.4,"Mist, Smoke Or Haze",39.0928,-84.1857,"39.0928,-84.1857",Clear,
3721,07/03/11,,NA,United States,US,Kentucky,15273,Newport,1.90865,,39.1031,-84.512,"(39.103099999999998, -84.512)",Landslide,Landslide,Large,Downpour,,,0,,http://www.herald-dispatch.com/news/briefs/x1766047308/Cincinnati-wet-weather-means-costly-road-damage,"39.1031,-84.512",07/03/11,72,90.8,80.7,70.5,73.4,95.6,9.2,,196.79,,0,0,,6.9,28.8,1014.3,"Mist, Smoke Or Haze",39.1031,-84.512,"39.1031,-84.512",Partially cloudy,
3722,07/03/11,,SA,Venezuela,VE,Aragua,0,El Consejo,14.28266,,10.3606,-67.3097,"(10.3606, -67.309700000000007)",Landslide,Landslide,Medium,Rain,,,0,,http://www.laht.com/article.asp?ArticleId=406529&CategoryId=13303,"10.3606,-67.3097",07/03/11,75,86.9,80.2,75.2,85.23,99.1,7.6,,160.91,,0.32,8.33,,6.7,51.5,1010.4,"Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing",10.3606,-67.3097,"10.3606,-67.3097","Rain, Partially cloudy",
3723,07/03/11,,SA,Venezuela,VE,Falcón,0,Santo Domingo,19.81345,,8.6815,-70.7016,"(8.6814999999999998, -70.701599999999999)",Landslide,Landslide,Medium,Rain,,,0,,http://www.laht.com/article.asp?ArticleId=406529&CategoryId=13303,"8.6815,-70.7016",07/03/11,65.6,84.9,75.4,65.9,73.91,88.4,8.7,,163.8,,0.34,6.67,,6,55.7,1010.6,"Lightning Without Thunder, Heavy Drizzle, Light Drizzle, Fog, Heavy Rain, Sky Coverage Increasing, Smoke Or Haze",8.6815,-70.7016,"8.6815,-70.7016","Rain, Partially cloudy",
3728,07/04/11,19:30:00,NA,United States,US,Pennsylvania,3165,Homestead,2.97852,,40.4248,-79.9369,"(40.424799999999998, -79.936899999999994)",Landslide,Landslide,Small,Rain,,,0,,http://www.post-gazette.com/pg/11188/1158820-53.stm,"40.4248,-79.9369",07/04/11,66.2,82.2,72.8,65.5,79.2,83.8,9.8,,98.83,,0.08,12.5,,8.2,40.7,1013.6,"Mist, Thunderstorm, Light Rain, Smoke Or Haze",40.4248,-79.9369,"40.4248,-79.9369","Rain, Partially cloudy",
3729,07/04/11,,NA,United States,US,Colorado,6658,Aspen,0.21641,,39.1904,-106.8152,"(39.190399999999997, -106.8152)",Landslide,Mudslide,Small,Rain,,,0,,http://www.therepublic.com/view/story/f1c04e2e0d4446dbaee3222e786bf014/CO--Ski-Run-Mudslide/,"39.1904,-106.8152",07/04/11,49.8,84.1,67.3,37.5,37.28,81.2,25.7,35.6,180.5,,0,0,,9.9,47.4,1013.1,,39.1904,-106.8152,"39.1904,-106.8152",Partially cloudy,
3732,07/05/11,,NA,United States,US,Pennsylvania,27126,Plum,7.45648,,40.5243,-79.6673,"(40.524299999999997, -79.667299999999997)",Landslide,Mudslide,Small,Rain,,,0,,http://www.pittsburghlive.com/x/pittsburghtrib/news/pittsburgh/s_745225.html,"40.5243,-79.6673",07/05/11,62,85.4,74,55.2,58.74,82.8,6,,217.04,,0.01,8.33,,7.6,17.8,1015.5,"Mist, Fog, Smoke Or Haze",40.5243,-79.6673,"40.5243,-79.6673",Rain,
3733,07/05/11,2:30:00,NA,United States,US,Utah,15523,Highland,9.18061,,40.4538,-111.6621,"(40.453800000000001, -111.6621)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.ksl.com/?nid=148&sid=16254431&autostart=y,"40.4538,-111.6621",07/05/11,64.2,83.4,74.4,55.2,53.04,83,17.4,34.4,207.79,,0.06,16.67,,10.4,72.3,1012.4,"Light Drizzle, Rain, Thunderstorm",40.4538,-111.6621,"40.4538,-111.6621","Rain, Partially cloudy",
3736,07/06/11,,NA,Dominican Republic,DO,Distrito Nacional,2201941,Santo Domingo,0.55721,,18.5,-69.9833,"(18.5, -69.9833)",Landslide,Landslide,Medium,Downpour,,,1,,http://www.google.com/hostednews/ap/article/ALeqM5jKexw046ZtYaNWiMsOVfydb2LttA?docId=1ef9771813d64e66919fb5a9e3633a52,"18.5,-69.9833",07/06/11,75.2,87.7,80.2,73.9,81.68,97.5,11.1,,129.4,,0,0,,6.4,78.1,1014.3,"Precipitation In Vicinity, Thunderstorm Without Precipitation, Smoke Or Haze",18.5,-69.9833,"18.5,-69.9833",Overcast,
3743,07/07/11,,NA,United States,US,Colorado,3887,Silverthorne,2.66276,,39.631,-106.0433,"(39.631, -106.0433)",Landslide,Landslide,Small,Rain,,,0,,http://www.summitdaily.com/article/20110714/NEWS/110719910/1078&ParentProfile=1055,"39.631,-106.0433",07/07/11,48.5,70.6,56.3,42.1,60.35,,22,39.1,245.38,43.1,0.22,25,,9.3,56.8,1014.1,Light Rain,39.631,-106.0433,"39.631,-106.0433","Rain, Partially cloudy",
3744,07/07/11,,NA,United States,US,Wyoming,17444,Sheridan,6.32702,,44.7448,-106.9249,"(44.744799999999998, -106.92489999999999)",Landslide,Landslide,Medium,Rain,,,0,,http://www.buffalobulletin.com/articles/2011/07/13/news/local_news/doc4e1dc52c96a19490307621.txt,"44.7448,-106.9249",07/07/11,53.3,89.2,72.9,54.5,57.03,87.9,13.9,25.3,185.25,,0.02,4.17,,9.7,12.6,1012.2,"Light Rain, Smoke Or Haze",44.7448,-106.9249,"44.7448,-106.9249",Rain,
3755,07/09/11,,NA,United States,US,Wyoming,17444,Sheridan,0.00178,,44.7972,-106.9562,"(44.797199999999997, -106.9562)",Landslide,Landslide,Medium,Rain,,,0,,http://www.newstimes.com/news/article/Landslides-lead-to-detours-on-westbound-I-90-1459351.php,"44.7972,-106.9562",07/09/11,53.7,86,70.2,48.3,49.48,83.6,14.9,20.8,154.88,,0,0,,9.8,0,1007.3,,44.7972,-106.9562,"44.7972,-106.9562",Clear,
3758,07/10/11,,NA,United States,US,Arizona,43888,Sierra Vista,12.28777,,31.4891,-110.4081,"(31.489100000000001, -110.4081)",Landslide,Debris flow,Medium,Downpour,,,0,,http://www.azein.gov/azein/Lists/Announcements/DispForm.aspx?ID=1947,"31.4891,-110.4081",07/10/11,66.2,88.9,74.5,56.6,55.78,86.7,23.2,37.9,218.33,,0.31,16.67,,9.8,21.9,1010.1,"Thunderstorm, Heavy Rain, Light Rain",31.4891,-110.4081,"31.4891,-110.4081",Rain,
3761,07/11/11,,NA,United States,US,Arizona,43888,Sierra Vista,9.92245,,31.4733,-110.3475,"(31.473299999999998, -110.3475)",Landslide,Landslide,Large,Downpour,,,0,,http://sierravista-fthuachuca.kold.com/news/hereford-home-survives-wildfire-cant-avoid-mudslide/54678,"31.4733,-110.3475",07/11/11,66.3,79.6,73.2,58.9,61.62,,11.7,,243.13,,0.11,4.17,,9.9,55.5,1012.2,"Thunderstorm, Light Rain",31.4733,-110.3475,"31.4733,-110.3475","Rain, Partially cloudy",
3762,07/12/11,,NA,Costa Rica,CR,Alajuela,4185,Upala,0.70048,,10.8916,-85.0141,"(10.8916, -85.014099999999999)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.ticotimes.net/Current-Edition/News-Briefs/Upala-on-yellow-alert-after-earthquake-heavy-rains_Wednesday-July-13-2011,"10.8916,-85.0141",07/12/11,73.4,84.2,78.7,73.4,84.41,92.5,5.8,,117.33,,0.71,13.33,,7.2,90.7,1010.8,"Precipitation In Vicinity, Light Drizzle/Rain, Light Rain",10.8916,-85.0141,"10.8916,-85.0141","Rain, Overcast",
3765,07/12/11,Evening,NA,United States,US,Colorado,1451,Paonia,7.50275,,38.9249,-107.5447,"(38.924900000000001, -107.54470000000001)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.deltacountyindependent.com/news/top-stories/22454-mudslide-shuts-off-fire-mountain-canal.html,"38.9249,-107.5447",07/12/11,55.9,72.5,61.1,55.6,83.75,,13.6,21.9,160.57,,0.32,29.17,,9.6,36.2,1014.5,"Mist, Light Rain",38.9249,-107.5447,"38.9249,-107.5447","Rain, Partially cloudy",
3766,07/12/11,Evening,NA,United States,US,Colorado,1451,Paonia,0.01994,,38.8685,-107.592,"(38.868499999999997, -107.592)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.deltacountyindependent.com/news/top-stories/22454-mudslide-shuts-off-fire-mountain-canal.html,"38.8685,-107.59200000000001",07/12/11,56,72.2,61.1,55.8,84.71,,11.1,,119,,0.12,20.83,,9.6,30.6,1014.7,"Mist, Light Rain",38.8685,-107.592,"38.8685,-107.59200000000001","Rain, Partially cloudy",
3767,07/12/11,,NA,United States,US,Arizona,4885,Eagar,52.11489,,33.6423,-109.3279,"(33.642299999999999, -109.3279)",Landslide,Mudslide,Medium,Rain,,,0,,http://www.kold.com/story/15068407/road-to-white-mountains-closed-due-to-mudslide,"33.6423,-109.3279",07/12/11,58.6,83.8,68.8,,,,,,,,0,0,,,0,,,33.6423,-109.3279,"33.6423,-109.3279",Clear,
3771,7/13/11,Evening,NA,United States,US,Colorado,97385,Boulder,9.47622,,40.0505,-105.3715,"(40.0505, -105.3715)",Landslide,Debris flow,Medium,Downpour,,,0,,http://www.thedenverchannel.com/news/28540770/detail.html,"40.0505,-105.3715",07/13/2011,54.4,76.7,64.9,59.3,80.77,,9.2,,140.96,,0.43,20.83,,9.7,25.7,,,40.0505,-105.3715,"40.0505,-105.3715","Rain, Partially cloudy",
3774,7/14/11,,NA,United States,US,Colorado,97385,Boulder,10.4223,,40.0018,-105.3914,"(40.001800000000003, -105.3914)",Landslide,Rockfall,Medium,Downpour,,,0,,http://www.kktv.com/home/headlines/Rock_Slide_in_Boulder-Area__125599983.html,"40.0018,-105.3914",07/14/2011,54.2,71,62.3,54.9,76.79,,9.3,16.1,181.29,,0.01,4.17,,9.9,19.3,,"Thunderstorm, Light Rain",40.0018,-105.3914,"40.0018,-105.3914",Rain,
3784,7/15/11,,NA,United States,US,Arizona,14797,Sierra Vista Southeast,12.52763,,31.3456,-110.2541,"(31.345600000000001, -110.25409999999999)",Landslide,Debris flow,Medium,Rain,,,0,,http://www.willcoxrangenews.com/articles/2011/07/20/news/news19.txt,"31.3456,-110.2541",07/15/2011,61.1,94,78.3,27.3,17.93,89.3,11.2,20,199.46,,0,0,,9.9,12.7,1007.1,,31.3456,-110.2541,"31.3456,-110.2541",Clear,
3795,7/17/11,,NA,Mexico,MX,Oaxaca,73648,Salina Cruz,0.7834,,16.1863,-95.1924,"(16.186299999999999, -95.192400000000006)",Landslide,Mudslide,Medium,Downpour,,,0,,http://latino.foxnews.com/latino/news/2011/07/18/3-die-180000-affected-by-rains-in-southern-mexico/,"16.1863,-95.1924",07/17/2011,73.4,89.6,80.9,76.7,87.73,111.5,11.1,,240,,2.49,21.05,,6.6,80.9,1010.7,"Lightning Without Thunder, Mist, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",16.1863,-95.1924,"16.1863,-95.1924","Rain, Overcast",
3796,7/17/11,,NA,Mexico,MX,Oaxaca,3294,San José Chiltepec,0.28905,,17.9484,-96.1674,"(17.948399999999999, -96.167400000000001)",Landslide,Mudslide,Medium,Downpour,,,0,,http://www.thenews.com.pk/NewsDetail.aspx?ID=18895&title=Intense-rains-in-Mexico-affect-thousands,No weather stations found within 50.0mi of location 17.9484,-96.1674.,,,,,,,,,,,,,,,,,,,,,,
3797,7/17/11,,NA,Mexico,MX,Oaxaca,1019,Paso Real de Sarabia,9.56829,,17,-95,"(17, -95)",Landslide,Mudslide,Medium,Downpour,,,2,,http://www.thenews.com.pk/NewsDetail.aspx?ID=18895&title=Intense-rains-in-Mexico-affect-thousands,"17.0,-95.0",07/17/2011,73.4,89.6,81.3,77.9,89.95,111.5,5.8,,237.06,,0,0,,4.9,91.4,1012,"Mist, Rain, Light Rain",17,-95,"17.0,-95.0",Overcast,
3799,7/18/11,Night,NA,United States,US,Colorado,1320,Mountain Village,1.82803,,37.9478,-107.8548,"(37.947800000000001, -107.8548)",Landslide,Landslide,Small,Rain,,,0,,http://www.telluridenews.com/articles/2011/07/19/news/doc4e262c6ada25b521708498.txt,"37.9478,-107.8548",07/18/2011,54.6,74.4,63.3,47.3,59.11,,10.3,41.9,145.75,,0.41,25,,9.7,75.4,1016.5,"Thunderstorm, Rain, Light Rain",37.9478,-107.8548,"37.9478,-107.8548","Rain, Overcast",
3800,7/18/11,,NA,United States,US,Colorado,9614,Glenwood Springs,5.78301,,39.5015,-107.3021,"(39.5015, -107.3021)",Landslide,Mudslide,Small,Rain,,,0,,http://www.postindependent.com/article/20110801/VALLEYNEWS/110809993/1083&ParentProfile=1074,"39.5015,-107.3021",07/18/2011,58.9,86.6,70.8,55.6,62.53,84.3,16.3,36.9,153.21,,0.62,16.67,,9.8,44.1,1017,"Mist, Thunderstorm, Rain Showers, Light Rain",39.5015,-107.3021,"39.5015,-107.3021","Rain, Partially cloudy",
3801,7/18/11,,NA,United States,US,Pennsylvania,3165,Homestead,2.96418,,40.4243,-79.9373,"(40.424300000000002, -79.937299999999993)",Landslide,Mudslide,Medium,Downpour,,,0,,http://www.post-gazette.com/pg/11199/1161279-100.stm,"40.4243,-79.9373",07/18/2011,69.9,87.4,76.8,68.3,76.2,92.4,12.1,54.1,218.13,,1.39,29.17,,5.5,51.8,1017.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Heavy Rain, Light Rain, Smoke Or Haze",40.4243,-79.9373,"40.4243,-79.9373","Rain, Partially cloudy",
3802,7/18/11,,NA,United States,US,Ohio,1411,New California,5.63505,,40.1793,-83.1777,"(40.179299999999998, -83.177700000000002)",Landslide,Mudslide,Medium,Rain,,,0,,http://www.wkyt.com/news/headlines/Flooding_causes_problems__125880618.html,"40.1793,-83.1777",07/18/2011,72.4,91.5,79.5,71.6,78.61,99.6,15.3,38,255,,0.33,29.17,,6.5,34.2,1016.9,"Mist, Thunderstorm, Heavy Rain, Light Rain, Smoke Or Haze",40.1793,-83.1777,"40.1793,-83.1777","Rain, Partially cloudy",
3811,7/19/11,19:00:00,NA,United States,US,Kentucky,441,Campton,12.29943,,37.775,-83.6772,"(37.774999999999999, -83.677199999999999)",Landslide,Landslide,Small,Downpour,,,0,,http://www.lex18.com/news/mudslide-shuts-down-highway-near-natural-bridge,"37.775,-83.6772",07/19/2011,72.9,84.6,77.2,72.7,86.37,93.3,8.7,17.2,270.29,,0.17,16.67,,5.7,54.6,1014.3,"Mist, Thunderstorm, Fog, Light Rain",37.775,-83.6772,"37.775,-83.6772","Rain, Partially cloudy",
3812,7/19/11,,NA,United States,US,Colorado,6447,Avon,2.35855,,39.6492,-106.5372,"(39.6492, -106.5372)",Landslide,Landslide,Small,Rain,,,0,,http://www.vaildaily.com/article/20110719/NEWS/110729988/1078&ParentProfile=1062,"39.6492,-106.5372",07/19/2011,50.7,78.6,62.6,49.4,64.66,,14.1,24.2,213.92,,0.03,8.33,,9.9,45.5,1014.8,,39.6492,-106.5372,"39.6492,-106.5372","Rain, Partially cloudy",
3825,7/21/11,,NA,United States,US,Florida,2768,Williston,3.75018,,29.3879,-82.4854,"(29.387899999999998, -82.485399999999998)",Landslide,Landslide,Medium,Rain,,,0,,http://www.carrollconews.com/story/1748404.html,"29.3879,-82.4854",07/21/2011,72.4,93.1,82.9,71.9,71.44,100.3,8.6,31.1,149.21,,0.17,8.33,,9.7,18,1014.3,"Mist, Heavy Rain",29.3879,-82.4854,"29.3879,-82.4854",Rain,
3826,7/21/11,Morning,NA,United States,US,Kentucky,4456,Hazard,8.30475,,37.2101,-83.1137,"(37.210099999999997, -83.113699999999994)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.lex18.com/news/heavy-rain-causes-mudslide-that-closes-perry-county-road,"37.2101,-83.1137",07/21/2011,73.2,81.6,77.3,72.6,85.73,87.1,4.4,,85.67,,0.37,8.33,,7.9,25.4,1013.3,"Mist, Rain, Smoke Or Haze",37.2101,-83.1137,"37.2101,-83.1137","Rain, Partially cloudy",
3832,7/22/11,,NA,Mexico,MX,Chiapas,1005,Nueva Libertad,7.93996,,16.1514,-92.7704,"(16.151399999999999, -92.770399999999995)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Dora,,0,,http://www.china.org.cn/environment/2011-07/22/content_23044018.htm,"16.1514,-92.7704",07/22/2011,61.1,91.4,77.5,66.4,70.54,94.2,11.4,,76,,0,0,,6.3,71.6,1009.8,"Lightning Without Thunder, Fog, Smoke Or Haze",16.1514,-92.7704,"16.1514,-92.7704",Partially cloudy,
3833,7/22/11,,NA,Mexico,MX,Colima,127235,Colima,0.36051,,19.2444,-103.7244,"(19.244399999999999, -103.7244)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Dora,,0,,,"19.2444,-103.7244",07/22/2011,70.6,91.2,79.8,66.6,65.88,100.1,12.4,,102,,0,0,,6.4,31.4,1012.2,Smoke Or Haze,19.2444,-103.7244,"19.2444,-103.7244",Partially cloudy,
3834,7/22/11,,NA,Mexico,MX,Guerrero,165250,Chilpancingo de los Bravos,6.8095,,17.4974,-99.538,"(17.497399999999999, -99.537999999999997)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Dora,,0,,,"17.4974,-99.538",07/22/2011,65,86.3,73.5,68.5,84.25,106.4,4.5,,310,,0.08,14.29,,0,67.1,1010.9,Fog,17.4974,-99.538,"17.4974,-99.538","Rain, Partially cloudy",
3835,7/22/11,,NA,Mexico,MX,Michoacán,2817,Jarácuaro,3.36905,,19.5805,-101.7023,"(19.580500000000001, -101.70229999999999)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Dora,,0,,,"19.5805,-101.7023",07/22/2011,55.5,82.5,65.8,57.6,76.84,83.5,12.8,,213.6,,0.5,21.43,,9.3,64.9,1010.4,"Light Rain, Sky Coverage Increasing, Sky Unchanged",19.5805,-101.7023,"19.5805,-101.7023","Rain, Partially cloudy",
3836,7/22/11,,NA,Mexico,MX,Nayarit,6361,Puga,19.41353,,21.7595,-104.8334,"(21.759499999999999, -104.8334)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Dora,,0,,,"21.7595,-104.8334",07/22/2011,69.5,83.4,75.9,69.9,82.73,88,8.9,,191.25,,0,12.5,,8.8,51.1,1010.2,"Light Drizzle, Thunderstorm, Sky Coverage Decreasing",21.7595,-104.8334,"21.7595,-104.8334","21.7595,-104.8334",Partially cloudy
3842,7/25/11,,NA,United States,US,Colorado,629,San Luis,25.38161,,37.4288,-105.447,"(37.428800000000003, -105.447)",Landslide,Landslide,Small,Rain,,,0,,http://www.chieftain.com/news/local/u-s-at-fort-garland-reopens-after-mudslide/article_81b8cfa2-b723-11e0-84dd-001cc4c03286.html,"37.4288,-105.447",07/25/2011,50.3,81.6,64.2,46.9,56.7,80.2,21.9,36.9,113.09,,0,0,,9.9,20.8,1018.1,"Thunderstorm, Light Rain",37.4288,-105.447,"37.4288,-105.447","37.4288,-105.447",Clear
3852,7/27/11,,NA,United States,US,New Mexico,1297,Hurley,17.95414,,32.6209,-107.9645,"(32.620899999999999, -107.9645)",Landslide,Debris flow,Small,Downpour,,,0,,http://www.youtube.com/watch?v=XvknaGRbBFg,"32.6209,-107.9645",07/27/2011,65.1,88.1,76.3,52.6,46.63,85.2,24,33.3,302.13,,0.05,8.33,,9.9,19.5,1006.8,"Thunderstorm, Light Rain",32.6209,-107.9645,"32.6209,-107.9645","32.6209,-107.9645",Rain
3865,7/30/11,,NA,United States,US,Colorado,3801,El Jebel,4.90954,,39.4274,-107.1291,"(39.427399999999999, -107.12909999999999)",Landslide,Mudslide,Small,Rain,,,0,,,"39.4274,-107.1291",07/30/2011,51.5,86.9,69.7,42.6,41.86,83.4,10.4,24.2,150.87,,0,0,,9.9,40.4,1016,Light Rain,39.4274,-107.1291,"39.4274,-107.1291","39.4274,-107.1291",Partially cloudy
3866,7/30/11,,NA,United States,US,Colorado,9614,Glenwood Springs,10.57117,,39.4977,-107.2225,"(39.497700000000002, -107.2225)",Landslide,Mudslide,Small,Rain,,,0,,,"39.4977,-107.2225",07/30/2011,52.4,88.2,71.1,42.1,39.63,84.5,11.5,24.2,175.87,,0,0,,9.9,31,1015.9,Light Rain,39.4977,-107.2225,"39.4977,-107.2225","39.4977,-107.2225",Partially cloudy
3867,7/30/11,,NA,United States,US,Colorado,9172,Rifle,1.11647,,39.5256,-107.7776,"(39.525599999999997, -107.77760000000001)",Landslide,Mudslide,Small,Rain,,,0,,http://www.postindependent.com/article/20110808/VALLEYNEWS/110809897/1083&ParentProfile=1074,"39.5256,-107.7776",07/30/2011,55.3,93.2,75.3,41.7,35,88.7,18.2,21.9,106.65,,0,0,,9.9,2.2,1015.6,,39.5256,-107.7776,"39.5256,-107.7776","39.5256,-107.7776",Clear
3870,08/01/11,,NA,United States,US,Pennsylvania,3263,Wellsboro,0.17013,,41.7497,-77.299,"(41.749699999999997, -77.299000000000007)",Landslide,Mudslide,Small,Rain,,,0,,http://valley.newhavenindependent.org/index.php/archives/entry/ansonia_and_derby_deal_with_storm_damage,"41.7497,-77.29899999999999",08/01/11,65.6,85.6,75.3,64,70.33,88,10.5,27.5,309.42,,0.01,12.5,,8,43.9,1013.2,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain",41.7497,-77.299,"41.7497,-77.29899999999999","41.7497,-77.29899999999999","Rain, Partially cloudy"
3878,08/03/11,,NA,United States,US,Colorado,637,Silverton,0.01766,,37.8121,-107.6645,"(37.812100000000001, -107.6645)",Landslide,Mudslide,Medium,Rain,,,0,,http://durangoherald.com/article/20110806/NEWS01/708059881/-1/s,"37.8121,-107.6645",08/03/11,50.7,72.9,61.6,46.3,60.65,,15.5,33.3,134.71,,0.13,25,,9.9,33.6,1014.5,Thunderstorm,37.8121,-107.6645,"37.8121,-107.6645","37.8121,-107.6645","Rain, Partially cloudy"
3883,08/05/11,,NA,United States,US,Tennessee,3944,Gatlinburg,1.01331,,35.7108,-83.4998,"(35.710799999999999, -83.499799999999993)",Landslide,Landslide,Small,Downpour,,,0,,http://www.knoxnews.com/news/2011/aug/05/smokies-trail-closed-because-of-landslides/,"35.7108,-83.4998",08/05/11,72.6,91.8,80.2,69.1,71.66,94.3,7,,241.33,,0.07,8.33,,7.4,24.9,1013.3,"Mist, Fog, Light Rain, Smoke Or Haze",35.7108,-83.4998,"35.7108,-83.4998","35.7108,-83.4998",Rain
3901,08/08/11,10:00:00,NA,United States,US,Tennessee,34681,Columbia,0.72461,,35.6216,-87.0355,"(35.621600000000001, -87.035499999999999)",Landslide,Mudslide,Medium,Rain,,,0,,http://www.local12.com/news/local/story/Columbia-Parkway-Reopens-After-Mudslide/PQcu1B-nyEyWn61T2d2q2g.cspx,"35.6216,-87.0355",08/08/11,73.7,96.1,84.1,71.1,68.05,100.6,10.3,19.5,219.08,,0,0,,9.9,40.7,1008.9,,35.6216,-87.0355,"35.6216,-87.0355","35.6216,-87.0355",Partially cloudy
3911,08/11/11,,NA,United States,US,Pennsylvania,2541,Imperial,7.26376,,40.498,-80.302,"(40.497999999999998, -80.302000000000007)",Landslide,Landslide,Small,Rain,,,0,,http://www.post-gazette.com/pg/11223/1166611-57.stm,"40.498000000000005,-80.30199999999999",08/11/11,57.5,78.2,68.6,49.9,55.64,,13.4,19.5,282.63,,0,0,,9.9,37.3,1013.5,,40.498,-80.302,"40.498000000000005,-80.30199999999999","40.498000000000005,-80.30199999999999",Partially cloudy
